-0.3977,-0.0075272
-0.39462,-0.007706
-0.39454,-0.0075594
-0.39438,-0.0075451
-0.39435,-0.0075828
-0.39404,-0.0075919
-0.39389,-0.0075738
-0.0052454,-0.41149
-0.0058188,-0.41198
-0.0056378,-0.41197
-0.0057525,-0.41179
-0.0059048,-0.41199
-0.0064512,-0.41232
0.3925,0.015876
0.39262,0.011636
0.39251,0.011626
0.39232,0.011695
0.39219,0.011678
0.3923,0.011856
0.39239,0.011655
0.39232,0.011602
0.39245,0.011828
0.39234,0.011769
0.39225,0.011784
0.39244,0.011749
0.39233,0.012082
0.39254,0.012027
0.39252,0.011777
0.39245,0.011755
0.39235,0.011741
0.39241,0.01176
0.39241,0.012055
0.39238,0.011712
0.39234,0.0118
0.39254,0.011565
0.3924,0.011537
0.39243,0.011769
0.39239,0.011731
0.39218,0.011672
0.39269,0.011889
0.3924,0.011753
0.39258,0.011938
0.39239,0.011906
0.39242,0.011767
0.39228,0.011691
0.39247,0.011699
0.39254,0.011911
0.39246,0.011756
0.39225,0.011784
0.3924,0.011265
0.0082451,0.42346
0.011601,0.41413
0.011814,0.41408
0.011936,0.41413
0.011709,0.41416
0.0117,0.41392
0.011976,0.41422
0.011783,0.41424
0.011848,0.41398
0.011781,0.41401
0.011949,0.41404
0.011982,0.41416
0.011855,0.41422
0.011558,0.41412
0.011775,0.41409
0.011564,0.41428
0.01175,0.4142
0.011988,0.41417
0.012001,0.41385
0.011793,0.41402
0.011681,0.41405
0.011863,0.41405
0.011918,0.41407
0.011848,0.41408
0.012151,0.4142
0.011805,0.41403
0.01162,0.414
0.011718,0.41407
0.011744,0.41399
0.0077561,0.41398
0.0080331,0.41403
0.0084613,0.41814
-0.42408,0.0079279
-0.41452,0.01112
-0.41476,0.011311
-0.41447,0.01121
-0.4144,0.011243
-0.41498,0.011483
-0.41445,0.011063
-0.41463,0.011292
-0.41459,0.011255
-0.41454,0.011296
-0.41452,0.0113
-0.41457,0.011308
-0.41461,0.011158
-0.41457,0.011182
-0.41456,0.01115
-0.41454,0.011134
-0.41456,0.01116
-0.41458,0.011232
-0.41459,0.011222
-0.4146,0.01119
-0.41463,0.011155
-0.41463,0.011166
-0.41462,0.011153
-0.41463,0.011161
-0.41463,0.011132
-0.41463,0.011115
-0.41463,0.011103
-0.41462,0.011109
-0.41466,0.011128
-0.41445,0.011421
-0.0074284,-0.41036
-0.0086336,-0.41002
-0.0081767,-0.41005
-0.0084136,-0.40994
-0.0082675,-0.41016
-0.0086719,-0.41016
-0.0085183,-0.4105
0.39161,0.013882
0.39201,0.010729
0.39183,0.010956
0.39208,0.011277
0.39196,0.011026
0.392,0.010849
0.392,0.010868
0.39205,0.01101
0.39187,0.01087
0.39155,0.011006
0.39229,0.011034
0.39213,0.010969
0.39221,0.011044
0.3919,0.010884
0.39201,0.011011
0.39203,0.010908
0.39211,0.011117
0.39215,0.010979
0.39213,0.010817
0.39227,0.011025
0.39223,0.011052
0.39218,0.011074
0.3921,0.011061
0.392,0.011024
0.39205,0.010983
0.39207,0.010947
0.39207,0.010945
0.39207,0.010944
0.39198,0.010919
0.39194,0.010878
0.39196,0.010875
-0.0044615,0.4139
-0.0069657,0.40835
-0.0014865,0.40877
-0.00182,0.40896
-0.0023646,0.40805
-0.41606,0.0019981
-0.41089,0.001298
-0.41086,0.0015291
-0.41109,0.0017115
-0.41019,0.0015411
0.013136,-0.39243
0.013272,-0.39195
0.012522,-0.39236
0.01291,-0.39231
0.012061,-0.39272
0.40215,0.0082769
0.40446,0.0076556
0.40452,0.0080718
0.40458,0.0077819
0.40461,0.0079917
0.40564,0.0080148
0.0011876,0.41266
0.0015273,0.40778
0.0017241,0.40761
0.00071395,0.40741
0.00056582,0.40684
-0.415,0.003185
-0.41434,0.0032207
-0.41031,0.0029454
-0.40999,0.0032127
-0.40953,0.0032976
0.0051393,-0.39959
0.0050762,-0.3993
0.0052131,-0.39953
0.0054283,-0.39969
0.0052009,-0.39964
0.40041,0.015535
0.39979,0.014122
0.39997,0.014064
0.39977,0.014413
-0.0074428,0.4118
-0.0053957,0.40663
-0.00063389,0.40651
-0.0015949,0.40587
-0.0013912,0.40577
-0.42416,0.0023327
-0.41998,0.0025851
-0.41721,0.0022693
-0.41411,0.0020529
-0.41436,0.0025439
