0.044395,0.3231
0.044395,0.3231
0.044395,0.3231
0.044395,0.3231
0.044395,0.3231
0.044395,0.3231
0.044385,0.32294
0.044385,0.32294
0.044381,0.32297
0.044381,0.32297
0.044381,0.32297
0.044381,0.32297
0.043902,0.32313
0.043902,0.32313
0.043902,0.32313
0.043744,0.32272
0.043744,0.32272
0.043744,0.32272
0.043744,0.32272
0.043937,0.32256
0.043937,0.32256
0.043937,0.32256
0.043937,0.32256
0.043551,0.32262
0.043551,0.32262
0.043551,0.32262
0.043543,0.32211
0.043543,0.32211
0.043715,0.32236
0.043715,0.32236
0.043715,0.32236
0.043715,0.32236
0.042693,0.32186
0.042693,0.32186
0.042693,0.32186
0.041126,0.32073
0.041126,0.32073
0.041126,0.32073
0.031015,0.31368
0.031015,0.31368
0.031015,0.31368
0.022007,0.30757
0.022007,0.30757
0.022007,0.30757
0.022007,0.30757
0.022007,0.30757
0.022007,0.30757
0.022007,0.30757
-0.0025897,0.29024
-0.0025897,0.29024
-0.0025897,0.29024
-0.0025897,0.29024
-0.0025897,0.29024
-0.0025897,0.29024
-0.035875,0.26529
-0.035875,0.26529
-0.035875,0.26529
-0.035875,0.26529
-0.035875,0.26529
-0.035875,0.26529
-0.035875,0.26529
-0.054576,0.25013
-0.054576,0.25013
-0.054576,0.25013
-0.072794,0.23437
-0.072794,0.23437
-0.072794,0.23437
-0.091049,0.2182
-0.091049,0.2182
-0.091049,0.2182
-0.091049,0.2182
-0.12815,0.18473
-0.12815,0.18473
-0.12815,0.18473
-0.12815,0.18473
-0.1428,0.16788
-0.1428,0.16788
-0.1428,0.16788
-0.1428,0.16788
-0.16289,0.15552
-0.16289,0.15552
-0.1825,0.13744
-0.1825,0.13744
-0.1825,0.13744
-0.1825,0.13744
-0.1825,0.13744
-0.1825,0.13744
-0.20158,0.11995
-0.20158,0.11995
-0.20158,0.11995
-0.20158,0.11995
-0.20158,0.11995
-0.23802,0.087543
-0.23802,0.087543
-0.23802,0.087543
-0.25457,0.073304
-0.25457,0.073304
-0.25457,0.073304
-0.25457,0.073304
-0.25457,0.073304
-0.25457,0.073304
-0.26417,0.067163
-0.26417,0.067163
-0.26417,0.067163
-0.27733,0.057495
-0.27733,0.057495
-0.27733,0.057495
-0.28819,0.049765
-0.28819,0.049765
-0.28819,0.049765
-0.29771,0.043401
-0.29771,0.043401
-0.29771,0.043401
-0.29771,0.043401
-0.29771,0.043401
-0.29771,0.043401
-0.31352,0.033137
-0.31352,0.033137
-0.31352,0.033137
-0.32055,0.028601
-0.32055,0.028601
-0.32055,0.028601
-0.32055,0.028601
-0.32696,0.025292
-0.32696,0.025292
-0.3327,0.021788
-0.3327,0.021788
-0.3327,0.021788
-0.33766,0.019319
-0.33766,0.019319
-0.33766,0.019319
-0.33766,0.019319
-0.33766,0.019319
-0.33766,0.019319
-0.34271,0.016341
-0.34271,0.016341
-0.34271,0.016341
-0.34621,0.014405
-0.34621,0.014405
-0.34621,0.014405
-0.34964,0.012522
-0.34964,0.012522
-0.34964,0.012522
-0.353,0.010642
-0.353,0.010642
-0.353,0.010642
-0.3552,0.0095638
-0.3552,0.0095638
-0.3552,0.0095638
-0.3552,0.0095638
-0.35767,0.0087281
-0.35767,0.0087281
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.35945,0.0079031
-0.36626,0.0042461
-0.36626,0.0042461
-0.36626,0.0042461
-0.36626,0.0042461
-0.36941,0.0030637
-0.36941,0.0030637
-0.36941,0.0030637
-0.37232,0.0018428
-0.37232,0.0018428
-0.37232,0.0018428
-0.37232,0.0018428
-0.37232,0.0018428
-0.37903,-0.0014696
-0.37903,-0.0014696
-0.37903,-0.0014696
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38647,-0.0025792
-0.38951,-0.0038797
-0.38951,-0.0038797
-0.39257,-0.0054156
-0.39257,-0.0054156
-0.39257,-0.0054156
-0.3957,-0.0068001
-0.3957,-0.0068001
-0.3957,-0.0068001
-0.3957,-0.0068001
-0.39879,-0.0079498
-0.39879,-0.0079498
-0.40181,-0.0089432
-0.40181,-0.0089432
-0.40181,-0.0089432
-0.39958,-0.00928
-0.39958,-0.00928
-0.39958,-0.00928
-0.39953,-0.0088599
-0.39953,-0.0088599
-0.39953,-0.0088599
-0.39953,-0.0088599
-0.39929,-0.0078474
-0.39929,-0.0078474
-0.39929,-0.0078474
-0.39929,-0.0078474
-0.3977,-0.0075272
-0.3977,-0.0075272
-0.39529,-0.00812
-0.39529,-0.00812
-0.39529,-0.00812
-0.39449,-0.0081271
-0.39449,-0.0081271
-0.39449,-0.0081271
-0.39462,-0.007706
-0.39462,-0.007706
-0.39462,-0.007706
-0.39462,-0.007706
-0.39428,-0.0078255
-0.39428,-0.0078255
-0.39428,-0.0078255
-0.39454,-0.0075594
-0.39454,-0.0075594
-0.39454,-0.0075594
-0.39454,-0.0075594
-0.39421,-0.0079709
-0.39421,-0.0079709
-0.39421,-0.0079709
-0.39403,-0.0079919
-0.39403,-0.0079919
-0.39403,-0.0079919
-0.39438,-0.0075451
-0.39438,-0.0075451
-0.39438,-0.0075451
-0.39438,-0.0075451
-0.39438,-0.0075451
-0.3946,-0.0078588
-0.3946,-0.0078588
-0.39449,-0.0079923
-0.39449,-0.0079923
-0.39449,-0.0079923
-0.39452,-0.0078653
-0.39452,-0.0078653
-0.39452,-0.0078653
-0.39452,-0.0078653
-0.39491,-0.0076104
-0.39491,-0.0076104
-0.39491,-0.0076104
-0.39435,-0.0075828
-0.39435,-0.0075828
-0.39435,-0.0075828
-0.39435,-0.0075828
-0.39421,-0.0077511
-0.39421,-0.0077511
-0.39421,-0.0077511
-0.39421,-0.0077511
-0.39404,-0.0075919
-0.39404,-0.0075919
-0.39404,-0.0075919
-0.39356,-0.008006
