-0.017809,0.37427
0.3484,0.041712
-0.29346,-0.072637
-0.34121,-0.037848
-0.36316,-0.023038
-0.024852,0.36433
0.33327,0.042004
0.35568,0.0276
0.35416,0.028905
-0.33864,-0.036647
-0.031799,0.35954
-0.033649,0.35698
0.35335,0.03482
-0.063168,0.32858
-0.029558,0.35934
-0.05458,0.32165
-0.033343,0.35123
0.34031,0.037318
-0.35096,-0.03131
-0.04592,0.34366
0.32463,0.063185
0.35145,0.040106
0.048916,-0.30381
-0.34917,-0.034336
-0.030707,0.35305
-0.030748,0.35316
0.042476,-0.34668
-0.33673,-0.048519
-0.33536,-0.048029
-0.040966,0.34469
0.3419,0.04275
-0.35986,-0.029642
-0.064436,0.32152
-0.035089,0.35336
0.34992,0.036
0.060845,-0.32665
-0.31008,-0.04017
-0.33827,-0.029313
-0.064105,0.32652
-0.033591,0.3597
0.31836,0.067971
