-0.31513,0.026778
-0.32007,0.025306
-0.32382,0.023804
-0.326,0.022293
-0.32781,0.02083
-0.32062,0.028896
-0.30711,0.043865
-0.29529,0.062345
-0.28405,0.081777
-0.26963,0.099962
-0.25265,0.11762
-0.2337,0.13176
-0.2187,0.1448
-0.19962,0.15893
-0.18985,0.1692
-0.17506,0.18563
-0.16064,0.20363
-0.14664,0.22206
-0.13231,0.23935
-0.11565,0.25618
-0.095965,0.27198
-0.082407,0.28595
-0.078297,0.28941
-0.076208,0.29446
-0.07267,0.30193
-0.068198,0.30937
-0.062316,0.31561
-0.058073,0.31951
-0.055763,0.32203
-0.052953,0.32595
-0.051378,0.32854
-0.049285,0.33114
-0.046435,0.33464
-0.043241,0.33714
-0.04099,0.34021
-0.038131,0.34349
-0.03609,0.34718
-0.034395,0.34974
-0.032116,0.35297
-0.028369,0.35719
-0.025787,0.35969
-0.023832,0.36177
-0.019719,0.36738
-0.01859,0.36869
-0.01768,0.37069
-0.017444,0.37247
-0.017507,0.37385
-0.017809,0.37427
-0.01663,0.36697
0.0055908,0.35601
0.029333,0.34368
0.046162,0.32866
0.063971,0.30976
0.0711,0.29008
0.086201,0.27128
0.094078,0.25832
0.11376,0.24307
0.12635,0.23634
0.14912,0.22685
0.17079,0.2111
0.18805,0.19816
0.19691,0.17707
0.20465,0.15874
0.21447,0.13615
0.23045,0.11708
0.24439,0.10305
0.27027,0.10014
0.28506,0.096481
0.29299,0.09106
0.30071,0.083666
0.30541,0.07646
0.3092,0.071978
0.31573,0.066337
0.32071,0.063097
0.32373,0.061436
0.32802,0.0593
0.33198,0.055032
0.33406,0.053416
0.33518,0.052505
0.33746,0.049985
0.33966,0.047697
0.34187,0.046152
0.34311,0.045003
0.34496,0.043752
0.34672,0.042749
0.3476,0.041386
0.3484,0.041712
0.3482,0.041281
0.3477,0.040974
0.34811,0.040559
0.34859,0.040366
0.34395,0.030801
0.33644,0.012458
0.32647,-0.0074725
0.31054,-0.020547
0.29184,-0.038401
0.2727,-0.052331
0.25805,-0.067188
0.24726,-0.084263
0.23912,-0.10497
0.23306,-0.1205
0.22126,-0.14164
0.20487,-0.15848
0.18428,-0.17144
0.16643,-0.18263
0.14696,-0.1945
0.14696,-0.1945
0.11942,-0.22703
0.11824,-0.25082
0.11418,-0.2763
0.10624,-0.29589
0.095313,-0.29883
0.088871,-0.30363
0.08184,-0.30754
0.077015,-0.3121
0.070026,-0.31901
0.068408,-0.32658
0.067812,-0.32806
0.066099,-0.3321
0.063041,-0.33737
0.058246,-0.34298
0.054895,-0.34592
0.051434,-0.34817
0.049326,-0.35009
0.045985,-0.35199
0.044936,-0.35288
0.045084,-0.35215
0.044826,-0.35187
0.03262,-0.34321
0.021153,-0.32648
0.0051033,-0.30784
-0.0051457,-0.2965
-0.023887,-0.2788
-0.0397,-0.2715
-0.063377,-0.25989
-0.083792,-0.24868
-0.10209,-0.23505
-0.1187,-0.218
-0.13384,-0.19715
-0.14841,-0.18241
-0.16359,-0.16693
-0.18088,-0.15419
-0.19433,-0.14757
-0.22492,-0.13613
-0.23799,-0.13147
-0.2582,-0.10984
-0.26824,-0.097777
-0.28206,-0.082174
-0.29346,-0.072637
-0.2954,-0.073689
-0.30249,-0.07113
-0.31444,-0.067612
-0.32075,-0.058791
-0.32668,-0.05475
-0.32577,-0.050779
-0.32841,-0.047249
-0.3326,-0.043953
-0.33702,-0.040777
-0.34121,-0.037848
-0.34388,-0.040074
-0.34496,-0.039551
-0.34945,-0.037943
-0.35839,-0.035146
-0.36219,-0.028086
-0.36604,-0.025542
-0.36316,-0.023038
-0.3626,-0.026898
-0.36182,-0.026343
-0.35181,-0.017394
-0.33283,-0.0079071
-0.31234,0.0010964
-0.29205,0.014661
-0.28305,0.026795
-0.26788,0.052915
-0.26117,0.063345
-0.24786,0.085487
-0.22896,0.10228
-0.2133,0.11601
-0.19464,0.12856
-0.17592,0.14222
-0.16129,0.15789
-0.15606,0.17763
-0.15082,0.20145
-0.1435,0.22506
-0.12977,0.24514
-0.11839,0.26166
-0.1007,0.26632
-0.086115,0.2771
-0.071384,0.28383
-0.072384,0.28866
-0.068092,0.29833
-0.065206,0.30755
-0.060962,0.31547
-0.052464,0.32184
-0.048589,0.32545
-0.045215,0.32809
-0.041682,0.33263
-0.03814,0.33829
-0.039413,0.34308
-0.038233,0.34658
-0.035348,0.35133
-0.032025,0.35611
-0.029783,0.35853
-0.028097,0.36034
-0.025642,0.36264
-0.024528,0.36421
-0.024852,0.36433
-0.02485,0.36402
-0.025003,0.36311
-0.025281,0.36307
-0.011729,0.35512
-0.002757,0.33833
0.0073111,0.31843
0.020744,0.3004
0.038967,0.28504
0.052496,0.27745
0.077682,0.26167
0.090054,0.25119
0.10529,0.23113
0.1185,0.21434
0.13145,0.19523
0.14573,0.17782
0.1627,0.16467
0.18364,0.16047
0.20731,0.153
0.22862,0.13882
0.24596,0.12768
0.26064,0.10638
0.27383,0.090603
0.28655,0.072266
0.28816,0.071169
0.29451,0.068156
0.29976,0.066017
0.30708,0.056335
0.31272,0.052218
0.31755,0.047395
0.32306,0.043177
0.32921,0.039283
0.33327,0.042004
0.33519,0.041235
0.34085,0.03875
0.34632,0.035605
0.35049,0.032431
0.35241,0.030342
0.35513,0.028308
0.35576,0.027165
0.35568,0.0276
0.35531,0.027391
0.35467,0.027706
0.35416,0.028905
0.35428,0.02839
0.34414,0.020591
0.32516,0.010578
0.30562,-0.0011237
0.28919,-0.01603
0.27369,-0.034998
0.26217,-0.055726
0.25208,-0.075152
0.24082,-0.095372
0.2325,-0.10706
0.21408,-0.12969
0.20378,-0.14084
